id,splitOnRecType,splitOnPatchLocation,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,currentPatchLocation_1,currentPatchLocation_2,equivalentIntensity,backgroundIntensity,MeanRespOn,SEM,nodeid,leafid
99,"exc","333  453","image","2016/10/25","01151",3,"Cell1","keep",333,453,0.188519119439137,0.182263333966988,-8.8787627046592,0.0944452392841866,13,99
100,"inh","333  453","image","2016/10/25","01151",3,"Cell1","keep",333,453,0.188519119439137,0.182263333966988,1.14241514987425,2.22298652867544,13,100
101,"exc","333  453","intensity","2016/10/25","01151",3,"Cell1","keep",333,453,0.188519119439137,0.182263333966988,-3.47905864357151,0.941403019736632,13,101
102,"inh","333  453","intensity","2016/10/25","01151",3,"Cell1","keep",333,453,0.188519119439137,0.182263333966988,-10.5998361652989,12.8103920073987,13,102
103,"cell-attach","968  324","image","2016/10/25","01151",3,"Cell1","keep",968,324,0.214209236655226,0.182263333966988,3.46296229483923,3.30607633433238,13,103
104,"exc","968  324","image","2016/10/25","01151",3,"Cell1","keep",968,324,0.214209236655226,0.182263333966988,-105.918234462262,9.58963925710081,13,104
105,"inh","968  324","image","2016/10/25","01151",3,"Cell1","keep",968,324,0.214209236655226,0.182263333966988,-43.0238826413148,12.4716432036298,13,105
106,"cell-attach","968  324","intensity","2016/10/25","01151",3,"Cell1","keep",968,324,0.214209236655226,0.182263333966988,3.65904838642773,3.26810880512065,13,106
107,"exc","968  324","intensity","2016/10/25","01151",3,"Cell1","keep",968,324,0.214209236655226,0.182263333966988,-65.870436304904,6.51167103848392,13,107
108,"inh","968  324","intensity","2016/10/25","01151",3,"Cell1","keep",968,324,0.214209236655226,0.182263333966988,-25.0095588017528,7.24626704504197,13,108
109,"exc","661  648","image","2016/10/25","01151",4,"Cell1","keep",661,648,0.183538284119563,0.182263333966988,-1.22080266069635,3.88393090184127,13,109
110,"inh","661  648","image","2016/10/25","01151",4,"Cell1","keep",661,648,0.183538284119563,0.182263333966988,16.9079464352891,1.54250927133067,13,110
111,"exc","661  648","intensity","2016/10/25","01151",4,"Cell1","keep",661,648,0.183538284119563,0.182263333966988,-5.05000069226152,0.546760287865075,13,111
112,"inh","661  648","intensity","2016/10/25","01151",4,"Cell1","keep",661,648,0.183538284119563,0.182263333966988,0.237896822182306,2.56133074339088,13,112
113,"cell-attach","709  804","image","2016/10/25","01151",4,"Cell1","keep",709,804,0.204772716505189,0.182263333966988,0.707007685460617,0.864150911084913,13,113
114,"exc","709  804","image","2016/10/25","01151",4,"Cell1","keep",709,804,0.204772716505189,0.182263333966988,-58.7289325104598,10.5032764666266,13,114
115,"inh","709  804","image","2016/10/25","01151",4,"Cell1","keep",709,804,0.204772716505189,0.182263333966988,-14.967675664273,5.41440734604323,13,115
116,"cell-attach","709  804","intensity","2016/10/25","01151",4,"Cell1","keep",709,804,0.204772716505189,0.182263333966988,1.58320440025436,1.68450753419186,13,116
117,"exc","709  804","intensity","2016/10/25","01151",4,"Cell1","keep",709,804,0.204772716505189,0.182263333966988,-58.5197585163132,4.61303643594735,13,117
118,"inh","709  804","intensity","2016/10/25","01151",4,"Cell1","keep",709,804,0.204772716505189,0.182263333966988,-16.5714100035064,6.25351853456828,13,118
119,"cell-attach","949  295","image","2016/10/25","01151",4,"Cell1","keep",949,295,0.192875129984341,0.182263333966988,-1.31833677176068,1.76793607914541,13,119
120,"exc","949  295","image","2016/10/25","01151",4,"Cell1","keep",949,295,0.192875129984341,0.182263333966988,-32.9413651804277,7.48939771230297,13,120
121,"inh","949  295","image","2016/10/25","01151",4,"Cell1","keep",949,295,0.192875129984341,0.182263333966988,0.450410104210243,3.79261855362024,13,121
122,"cell-attach","949  295","intensity","2016/10/25","01151",4,"Cell1","keep",949,295,0.192875129984341,0.182263333966988,3.35914211687564,3.38968655540491,13,122
123,"exc","949  295","intensity","2016/10/25","01151",4,"Cell1","keep",949,295,0.192875129984341,0.182263333966988,-16.0276760409893,5.67187764948183,13,123
124,"inh","949  295","intensity","2016/10/25","01151",4,"Cell1","keep",949,295,0.192875129984341,0.182263333966988,-9.80309096345454,5.49220949016923,13,124
125,"cell-attach","283  325","image","2016/10/25","01151",5,"Cell1","keep",283,325,0.192575206812604,0.182263333966988,1.71859156549118,1.66051227258618,13,125
126,"exc","283  325","image","2016/10/25","01151",5,"Cell1","keep",283,325,0.192575206812604,0.182263333966988,-49.0542372330455,7.41505369091494,13,126
127,"inh","283  325","image","2016/10/25","01151",5,"Cell1","keep",283,325,0.192575206812604,0.182263333966988,1.19300479202747,6.75993059719866,13,127
128,"cell-attach","283  325","intensity","2016/10/25","01151",5,"Cell1","keep",283,325,0.192575206812604,0.182263333966988,0.664769255178604,0.924911953269941,13,128
129,"exc","283  325","intensity","2016/10/25","01151",5,"Cell1","keep",283,325,0.192575206812604,0.182263333966988,-28.8493870111592,5.46670671890496,13,129
130,"inh","283  325","intensity","2016/10/25","01151",5,"Cell1","keep",283,325,0.192575206812604,0.182263333966988,-4.33528658472175,4.25438317927924,13,130
131,"exc","610  840","image","2016/10/25","01151",5,"Cell1","keep",610,840,0.182445737016988,0.182263333966988,9.24502668166432,0.827863824156976,13,131
132,"inh","610  840","image","2016/10/25","01151",5,"Cell1","keep",610,840,0.182445737016988,0.182263333966988,26.6173319415251,0.504118182980145,13,132
133,"exc","610  840","intensity","2016/10/25","01151",5,"Cell1","keep",610,840,0.182445737016988,0.182263333966988,6.48080061929977,7.50448805851828,13,133
134,"inh","610  840","intensity","2016/10/25","01151",5,"Cell1","keep",610,840,0.182445737016988,0.182263333966988,-1.11138475344263,6.0958581640401,13,134
135,"cell-attach","977  297","image","2016/10/25","01151",5,"Cell1","keep",977,297,0.212479538309456,0.182263333966988,1.67731996890441,1.76120698730596,13,135
136,"exc","977  297","image","2016/10/25","01151",5,"Cell1","keep",977,297,0.212479538309456,0.182263333966988,-131.83763837509,3.83340399369702,13,136
137,"inh","977  297","image","2016/10/25","01151",5,"Cell1","keep",977,297,0.212479538309456,0.182263333966988,-31.6522393236205,5.63249062802369,13,137
138,"cell-attach","977  297","intensity","2016/10/25","01151",5,"Cell1","keep",977,297,0.212479538309456,0.182263333966988,-0.0668574802929468,0.439823711743229,13,138
139,"exc","977  297","intensity","2016/10/25","01151",5,"Cell1","keep",977,297,0.212479538309456,0.182263333966988,-43.7575554925239,8.25819078032608,13,139
140,"inh","977  297","intensity","2016/10/25","01151",5,"Cell1","keep",977,297,0.212479538309456,0.182263333966988,-27.4337624572674,4.82637223414719,13,140
141,"exc","1104   435","image","2016/10/25","01151",6,"Cell1","keep",1104,435,0.19639154322092,0.182263333966988,-10.7887316130184,8.72836307795888,13,141
142,"inh","1104   435","image","2016/10/25","01151",6,"Cell1","keep",1104,435,0.19639154322092,0.182263333966988,-20.9472642622677,0.670238748013505,13,142
143,"exc","1104   435","intensity","2016/10/25","01151",6,"Cell1","keep",1104,435,0.19639154322092,0.182263333966988,-10.9199252723892,2.78460041897167,13,143
144,"inh","1104   435","intensity","2016/10/25","01151",6,"Cell1","keep",1104,435,0.19639154322092,0.182263333966988,3.94865775429406,2.37747602848066,13,144
145,"exc","968  324","image","2016/10/25","01151",7,"Cell1","keep",968,324,0.213273726878966,0.182263333966988,-31.3236108187959,6.18353873605026,13,145
146,"inh","968  324","image","2016/10/25","01151",7,"Cell1","keep",968,324,0.213273726878966,0.182263333966988,-41.1740731453502,20.7297010911294,13,146
147,"exc","968  324","intensity","2016/10/25","01151",7,"Cell1","keep",968,324,0.213273726878966,0.182263333966988,-8.29269553764515,1.74370463463982,13,147
148,"inh","968  324","intensity","2016/10/25","01151",7,"Cell1","keep",968,324,0.213273726878966,0.182263333966988,-9.34714214322312,20.6001563670584,13,148
149,"exc","669  352","image","2016/10/25","01151",8,"Cell1","keep",669,352,0.193334621794942,0.182263333966988,-14.133194479441,13.9057719916703,13,149
150,"inh","669  352","image","2016/10/25","01151",8,"Cell1","keep",669,352,0.193334621794942,0.182263333966988,-5.33541897941509,17.0213406499437,13,150
151,"exc","669  352","intensity","2016/10/25","01151",8,"Cell1","keep",669,352,0.193334621794942,0.182263333966988,-0.530859375939031,4.8326261453307,13,151
152,"inh","669  352","intensity","2016/10/25","01151",8,"Cell1","keep",669,352,0.193334621794942,0.182263333966988,-10.9521263562362,17.6481665687354,13,152
153,"exc","855  429","image","2016/10/25","01151",9,"Cell1","keep",855,429,0.198046299977119,0.182263333966988,-7.2401121198019,2.186888869931,13,153
154,"inh","855  429","image","2016/10/25","01151",9,"Cell1","keep",855,429,0.198046299977119,0.182263333966988,-6.66755334694262,13.8288541892466,13,154
155,"exc","855  429","intensity","2016/10/25","01151",9,"Cell1","keep",855,429,0.198046299977119,0.182263333966988,-0.673741885230153,15.3166153795248,13,155
156,"inh","855  429","intensity","2016/10/25","01151",9,"Cell1","keep",855,429,0.198046299977119,0.182263333966988,-17.4717980530907,2.58547656171506,13,156
157,"exc","1292   330","image","2016/10/25","01151",10,"Cell1","keep",1292,330,0.19360089332211,0.182263333966988,3.5794674693602,0.358107290968573,13,157
158,"inh","1292   330","image","2016/10/25","01151",10,"Cell1","keep",1292,330,0.19360089332211,0.182263333966988,-4.62185807719258,2.37476024811748,13,158
159,"exc","1292   330","intensity","2016/10/25","01151",10,"Cell1","keep",1292,330,0.19360089332211,0.182263333966988,-13.2761489524024,3.37930694220141,13,159
160,"inh","1292   330","intensity","2016/10/25","01151",10,"Cell1","keep",1292,330,0.19360089332211,0.182263333966988,-23.3581044957194,25.2715953379923,13,160
161,"exc","564  645","image","2016/10/25","01151",11,"Cell1","keep",564,645,0.194217978813769,0.182263333966988,7.13374041551343,14.23337163239,13,161
162,"inh","564  645","image","2016/10/25","01151",11,"Cell1","keep",564,645,0.194217978813769,0.182263333966988,-15.746044022341,4.03700660004545,13,162
163,"exc","564  645","intensity","2016/10/25","01151",11,"Cell1","keep",564,645,0.194217978813769,0.182263333966988,0.19379631095748,5.05918118496793,13,163
164,"inh","564  645","intensity","2016/10/25","01151",11,"Cell1","keep",564,645,0.194217978813769,0.182263333966988,-4.93323073717611,20.5047160520677,13,164
165,"exc","709  804","image","2016/10/25","01151",12,"Cell1","keep",709,804,0.204147883292393,0.182263333966988,-10.85851498252,16.9457156360501,13,165
166,"inh","709  804","image","2016/10/25","01151",12,"Cell1","keep",709,804,0.204147883292393,0.182263333966988,-42.5243425095472,6.14055499581874,13,166
167,"exc","709  804","intensity","2016/10/25","01151",12,"Cell1","keep",709,804,0.204147883292393,0.182263333966988,-17.2600875878745,1.52521715152231,13,167
168,"inh","709  804","intensity","2016/10/25","01151",12,"Cell1","keep",709,804,0.204147883292393,0.182263333966988,-19.6741026783337,13.0784607300148,13,168
169,"exc","1254   572","image","2016/10/25","01151",13,"Cell1","keep",1254,572,0.220121338100076,0.182263333966988,-15.6643540331781,15.412945219761,13,169
170,"inh","1254   572","image","2016/10/25","01151",13,"Cell1","keep",1254,572,0.220121338100076,0.182263333966988,-12.7510810680609,27.6491685181471,13,170
171,"exc","1254   572","intensity","2016/10/25","01151",13,"Cell1","keep",1254,572,0.220121338100076,0.182263333966988,-19.4826047687732,8.76984093591763,13,171
172,"inh","1254   572","intensity","2016/10/25","01151",13,"Cell1","keep",1254,572,0.220121338100076,0.182263333966988,-13.0979399479932,6.94543158545739,13,172
173,"exc","1023   668","image","2016/10/25","01151",14,"Cell1","keep",1023,668,0.180762296672687,0.182263333966988,-2.22361029796517,0.99550530318473,13,173
174,"inh","1023   668","image","2016/10/25","01151",14,"Cell1","keep",1023,668,0.180762296672687,0.182263333966988,24.8182669398004,14.1409759155449,13,174
175,"exc","1023   668","intensity","2016/10/25","01151",14,"Cell1","keep",1023,668,0.180762296672687,0.182263333966988,-10.2245139155022,11.2658530134838,13,175
176,"inh","1023   668","intensity","2016/10/25","01151",14,"Cell1","keep",1023,668,0.180762296672687,0.182263333966988,12.8196914792545,7.15424851889136,13,176
177,"exc","280  457","image","2016/10/25","01151",15,"Cell1","keep",280,457,0.209757588089684,0.182263333966988,-21.2162512062225,0.202558189200079,13,177
178,"inh","280  457","image","2016/10/25","01151",15,"Cell1","keep",280,457,0.209757588089684,0.182263333966988,-39.4581626101185,10.5639081727911,13,178
179,"exc","280  457","intensity","2016/10/25","01151",15,"Cell1","keep",280,457,0.209757588089684,0.182263333966988,-17.181185363151,1.72857333798961,13,179
180,"inh","280  457","intensity","2016/10/25","01151",15,"Cell1","keep",280,457,0.209757588089684,0.182263333966988,-26.2108828690729,1.30159418890679,13,180
181,"exc","977  856","image","2016/10/25","01151",16,"Cell1","keep",977,856,0.200318531438912,0.182263333966988,-4.77558506779231,0,13,181
182,"inh","977  856","image","2016/10/25","01151",16,"Cell1","keep",977,856,0.200318531438912,0.182263333966988,55.4277672343212,0,13,182
183,"exc","977  856","intensity","2016/10/25","01151",16,"Cell1","keep",977,856,0.200318531438912,0.182263333966988,7.2956493719743,0,13,183
184,"inh","977  856","intensity","2016/10/25","01151",16,"Cell1","keep",977,856,0.200318531438912,0.182263333966988,-50.7657787503128,0,13,184
185,"exc","949  295","image","2016/10/25","01151",17,"Cell1","keep",949,295,0.191165184298927,0.182263333966988,-24.8488276807068,0,13,185
186,"inh","949  295","image","2016/10/25","01151",17,"Cell1","keep",949,295,0.191165184298927,0.182263333966988,-24.8485549116442,0,13,186
187,"exc","949  295","intensity","2016/10/25","01151",17,"Cell1","keep",949,295,0.191165184298927,0.182263333966988,-1.59317954215911,0,13,187
188,"inh","949  295","intensity","2016/10/25","01151",17,"Cell1","keep",949,295,0.191165184298927,0.182263333966988,-23.9060433992895,0,13,188
189,"exc","300  835","image","2016/10/25","01151",18,"Cell1","keep",300,835,0.212291354323452,0.182263333966988,-15.9140142192657,0,13,189
190,"inh","300  835","image","2016/10/25","01151",18,"Cell1","keep",300,835,0.212291354323452,0.182263333966988,-39.9621138162824,0,13,190
191,"exc","300  835","intensity","2016/10/25","01151",18,"Cell1","keep",300,835,0.212291354323452,0.182263333966988,-13.057075265703,0,13,191
192,"inh","300  835","intensity","2016/10/25","01151",18,"Cell1","keep",300,835,0.212291354323452,0.182263333966988,-24.2726346193209,0,13,192
193,"exc","329  457","image","2016/10/25","01151",19,"Cell1","keep",329,457,0.199824711623837,0.182263333966988,2.33689897542121,0,13,193
194,"inh","329  457","image","2016/10/25","01151",19,"Cell1","keep",329,457,0.199824711623837,0.182263333966988,-4.64690797205481,0,13,194
195,"exc","329  457","intensity","2016/10/25","01151",19,"Cell1","keep",329,457,0.199824711623837,0.182263333966988,-9.79071302111547,0,13,195
196,"inh","329  457","intensity","2016/10/25","01151",19,"Cell1","keep",329,457,0.199824711623837,0.182263333966988,-6.64715594713308,0,13,196
197,"exc","655  539","image","2016/10/25","01151",20,"Cell1","keep",655,539,0.216312428258441,0.182263333966988,-14.4006422900547,0,13,197
198,"inh","655  539","image","2016/10/25","01151",20,"Cell1","keep",655,539,0.216312428258441,0.182263333966988,-41.2333757222769,0,13,198
199,"exc","655  539","intensity","2016/10/25","01151",20,"Cell1","keep",655,539,0.216312428258441,0.182263333966988,3.05344125093375,0,13,199
200,"inh","655  539","intensity","2016/10/25","01151",20,"Cell1","keep",655,539,0.216312428258441,0.182263333966988,-25.5465028435253,0,13,200
201,"exc","989  333","image","2016/10/25","01151",21,"Cell1","keep",989,333,0.248523409922181,0.182263333966988,-38.1365976712185,0,13,201
202,"inh","989  333","image","2016/10/25","01151",21,"Cell1","keep",989,333,0.248523409922181,0.182263333966988,-64.9442795474353,0,13,202
203,"exc","989  333","intensity","2016/10/25","01151",21,"Cell1","keep",989,333,0.248523409922181,0.182263333966988,-49.1027577375187,0,13,203
204,"inh","989  333","intensity","2016/10/25","01151",21,"Cell1","keep",989,333,0.248523409922181,0.182263333966988,-44.2387816053952,0,13,204
205,"exc","566  783","image","2016/10/25","01151",22,"Cell1","keep",566,783,0.19745282103847,0.182263333966988,-22.3666222149304,0,13,205
206,"inh","566  783","image","2016/10/25","01151",22,"Cell1","keep",566,783,0.19745282103847,0.182263333966988,-16.280617307218,0,13,206
